Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
PL^C,Protective Life Corporation,25.6624,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pl^c
PL^E,Protective Life Corporation,25.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pl^e
PRLB,"Proto Labs, Inc.",53.55,$1.42B,2012,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/prlb
PFS,"Provident Financial Services, Inc",27.7,$1.84B,2003,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pfs
PFK,"Prudential Financial, Inc.",25.88,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/pfk
PJH,"Prudential Financial, Inc.",25.16,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/pjh
PRH,"Prudential Financial, Inc.",25.62,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/prh
PRU,"Prudential Financial, Inc.",105.23,$45.25B,2001,Finance,Life Insurance,http://www.nasdaq.com/symbol/pru
GHY,"Prudential Global Short Duration High Yield Fund, Inc.",14.98,$613.04M,2012,n/a,n/a,http://www.nasdaq.com/symbol/ghy
PUK,Prudential Public Limited Company,39.26,$50.63B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/puk
PUK^,Prudential Public Limited Company,25.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/puk^
PUK^A,Prudential Public Limited Company,25.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/puk^a
ISD,"Prudential Short Duration High Yield Fund, Inc.",15.57,$517.81M,2012,n/a,n/a,http://www.nasdaq.com/symbol/isd
PSB,"PS Business Parks, Inc.",118.28,$3.21B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psb
PSB^S.CL,"PS Business Parks, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^s.cl
PSB^T,"PS Business Parks, Inc.",25.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^t
PSB^U,"PS Business Parks, Inc.",24.45,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^u
PSB^V,"PS Business Parks, Inc.",24.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^v
PSB^W,"PS Business Parks, Inc.",22.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psb^w
TLK,"PT Telekomunikasi Indonesia, Tbk",29.46,$58.37B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tlk
PEG,Public Service Enterprise Group Incorporated,44.03,$22.27B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/peg
PSA,Public Storage,214.12,$37.14B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa
PSA^A,Public Storage,26.2193,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^a
PSA^B,Public Storage,23.75,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^b
PSA^C,Public Storage,22.87,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^c
PSA^D,Public Storage,21.95,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^d
PSA^E,Public Storage,21.79,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^e
PSA^S,Public Storage,25.0167,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^s
PSA^T,Public Storage,24.84,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^t
PSA^U,Public Storage,24.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^u
PSA^V,Public Storage,23.98,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/psa^v
PSA^W,Public Storage,24.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^w
PSA^X,Public Storage,24.21,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^x
PSA^Y,Public Storage,26.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^y
PSA^Z,Public Storage,26.49,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psa^z
PHM,"PulteGroup, Inc.",19.19,$6.35B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/phm
PSTG,"Pure Storage, Inc. ",11.55,$2.31B,2015,Technology,Electronic Components,http://www.nasdaq.com/symbol/pstg
PCF,Putnam High Income Bond Fund,8.34,$110.81M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pcf
PMM,Putnam Managed Municipal Income Trust,7.38,$397.3M,1989,n/a,n/a,http://www.nasdaq.com/symbol/pmm
PIM,Putnam Master Intermediate Income Trust,4.6,$249.13M,1988,n/a,n/a,http://www.nasdaq.com/symbol/pim
PMO,Putnam Municipal Opportunities Trust,12.16,$463.47M,1993,n/a,n/a,http://www.nasdaq.com/symbol/pmo
PPT,Putnam Premier Income Trust,5.02,$549.29M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ppt
PVH,PVH Corp.,89.31,$7.08B,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/pvh
PZN,Pzena Investment Management Inc,11.7,$788.79M,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/pzn
QTWO,"Q2 Holdings, Inc.",30.15,$1.21B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qtwo
QEP,"QEP Resources, Inc.",18.09,$4.33B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/qep
QTS,"QTS Realty Trust, Inc.",50.73,$2.43B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qts
QUAD,"Quad Graphics, Inc",26.58,$1.36B,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/quad
KWR,Quaker Chemical Corporation,127.08,$1.68B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kwr
QCP,"Quality Care Properties, Inc.",16.02,$1.5B,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/qcp
NX,Quanex Building Products Corporation,20.55,$702.87M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nx
PWR,"Quanta Services, Inc.",34.89,$5.05B,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/pwr
QTM,Quantum Corporation,0.9121,$247.35M,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/qtm
DGX,Quest Diagnostics Incorporated,92.7,$12.85B,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/dgx
Q,"Quintiles IMS Holdings, Inc.",77.16,$19B,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/q
QHC,Quorum Health Corporation,9.09,$268.02M,2016,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/qhc
QUOT,Quotient Technology Inc.,10.8,$950.65M,2014,Consumer Services,Advertising,http://www.nasdaq.com/symbol/quot
CTAA,Qwest Corporation,26.14,n/a,2016,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctaa
CTBB,Qwest Corporation,24.59,n/a,2016,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctbb
CTU,Qwest Corporation,25.33,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctu
CTV,Qwest Corporation,25.6,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctv
CTW,Qwest Corporation,25.27,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctw
CTX,Qwest Corporation,25.48,$3.19B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctx
CTY,Qwest Corporation,24.25,n/a,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cty
CTZ,Qwest Corporation,24.67,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctz
RRD,R.R. Donnelley & Sons Company,17.29,$1.21B,n/a,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/rrd
RDN,Radian Group Inc.,17.93,$3.84B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rdn
RAS,RAIT Financial Trust,3.64,$335.52M,1998,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ras
RAS^A,RAIT Financial Trust,20.81,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^a
RAS^B,RAIT Financial Trust,22.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^b
RAS^C,RAIT Financial Trust,23.5116,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ras^c
RFT,RAIT Financial Trust,23.72,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rft
RFTA,RAIT Financial Trust,24.8008,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rfta
RL,Ralph Lauren Corporation,86.32,$7.1B,1997,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/rl
RPT,Ramco-Gershenson Properties Trust,16.39,$1.3B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpt
RPT^D,Ramco-Gershenson Properties Trust,60.7599,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpt^d
RRC,Range Resources Corporation,33.64,$8.31B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rrc
RJD,"Raymond James Financial, Inc.",25.4,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjd
RJF,"Raymond James Financial, Inc.",74.38,$10.66B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/rjf
RYAM,Rayonier Advanced Materials Inc.,16.27,$703.97M,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ryam
RYAM^A,Rayonier Advanced Materials Inc.,121.1201,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ryam^a
RYN,Rayonier Inc.,27.6,$3.39B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ryn
RTN,Raytheon Company,145.99,$42.87B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtn
RMAX,"RE/MAX Holdings, Inc.",55.35,$976.69M,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/rmax
RLGY,Realogy Holdings Corp.,26.27,$3.75B,2012,Finance,Real Estate,http://www.nasdaq.com/symbol/rlgy
O,Realty Income Corporation,59.07,$15.28B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/o
O^F,Realty Income Corporation,25.22,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/o^f
RHT,"Red Hat, Inc.",73.36,$13.08B,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht
RLH,Red Lion Hotels Corporation,8,$167.47M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/rlh
RWT,"Redwood Trust, Inc.",15.64,$1.2B,1995,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rwt
RBC,Regal Beloit Corporation,71.8,$3.21B,n/a,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/rbc
RGC,Regal Entertainment Group,21.73,$3.41B,2002,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rgc
REG,Regency Centers Corporation,68.88,$7.2B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/reg
REG^F,Regency Centers Corporation,25.2828,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^f
REG^G,Regency Centers Corporation,24.8073,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/reg^g
RM,Regional Management Corp.,24.71,$282.81M,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/rm
RF,Regions Financial Corporation,14.68,$18.07B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rf
RF^A,Regions Financial Corporation,25.62,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^a
RF^B,Regions Financial Corporation,27.53,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rf^b
RGS,Regis Corporation,14.56,$673.67M,1991,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/rgs
RGA,"Reinsurance Group of America, Incorporated",124.99,$8.03B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga
RZA,"Reinsurance Group of America, Incorporated",28.58,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rza
RZB,"Reinsurance Group of America, Incorporated",26.6,n/a,2016,Finance,Life Insurance,http://www.nasdaq.com/symbol/rzb
RS,Reliance Steel & Aluminum Co.,81.35,$5.9B,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/rs
RENX,RELX N.V.,16.81,$34.55B,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/renx
RELX,RELX PLC,18.09,$37.18B,2015,Consumer Services,Publishing,http://www.nasdaq.com/symbol/relx
RNR,RenaissanceRe Holdings Ltd.,138,$5.68B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rnr
RNR^C,RenaissanceRe Holdings Ltd.,25.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^c
RNR^E,RenaissanceRe Holdings Ltd.,23.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnr^e
SOL,Renesola Ltd.,0.6963,$70.75M,2008,Technology,Semiconductors,http://www.nasdaq.com/symbol/sol
RENN,Renren Inc.,1.7,$577.86M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/renn
RSG,"Republic Services, Inc.",57.24,$19.46B,1998,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/rsg
RMD,ResMed Inc.,65.33,$9.21B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rmd
REN           ,Resolute Energy Corporation,42.89,$940.59M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ren
RFP,Resolute Forest Products Inc.,5.65,$507.71M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/rfp
RSO,Resource Capital Corp.,8.33,$258.75M,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rso
RSO^A,Resource Capital Corp.,23.9974,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^a
RSO^B,Resource Capital Corp.,22.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^b
RSO^C,Resource Capital Corp.,23.3356,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rso^c
QSR,Restaurant Brands International Inc.,49.77,$11.66B,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/qsr
RPAI,"Retail Properties of America, Inc.",15.07,$3.58B,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rpai
RPAI^A,"Retail Properties of America, Inc.",25.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rpai^a
REV,"Revlon, Inc.",32.15,$1.69B,1996,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rev
REX,REX American Resources Corporation,89.28,$587.64M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rex
REXR,"Rexford Industrial Realty, Inc.",23.49,$1.55B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rexr
REXR^A,"Rexford Industrial Realty, Inc.",23.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rexr^a
RXN,Rexnord Corporation,21.35,$2.19B,2012,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rxn
RXN^A,Rexnord Corporation,52.59,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rxn^a
RAI,Reynolds American Inc,55.97,$79.8B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/rai
RH,RH,29.38,$1.2B,2012,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/rh
RICE,Rice Energy Inc.,20.57,$4.17B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rice
RMP,Rice Midstream Partners LP,23.59,$2.4B,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/rmp
RNG,"Ringcentral, Inc.",22.5,$1.66B,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/rng
RIO,Rio Tinto Plc,42.04,$93.45B,2002,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio
RBA,Ritchie Bros. Auctioneers Incorporated,32.96,$3.52B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rba
RAD,Rite Aid Corporation,8.66,$9.11B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/rad
RIV,"RiverNorth Opportunities Fund, Inc.",19.055,$71.55M,2015,n/a,n/a,http://www.nasdaq.com/symbol/riv
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",18.71,$196.46M,2016,n/a,n/a,http://www.nasdaq.com/symbol/opp
RLI,RLI Corp.,59.58,$2.62B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/rli
RLJ,RLJ Lodging Trust,23.77,$2.95B,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rlj
RRTS,"Roadrunner Transportation Systems, Inc",11.21,$429.8M,2010,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rrts
RHI,Robert Half International Inc.,49.91,$6.43B,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/rhi
ROK,"Rockwell Automation, Inc.",141.99,$18.28B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rok
COL,"Rockwell Collins, Inc.",89.93,$11.74B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/col
RCI,"Rogers Communication, Inc.",39,$15.69B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/rci
ROG,Rogers Corporation,81.71,$1.47B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rog
ROL,"Rollins, Inc.",33.42,$7.28B,n/a,Finance,Diversified Commercial Services,http://www.nasdaq.com/symbol/rol
ROP,"Roper Technologies, Inc.",188.5,$19.12B,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rop
RST,Rosetta Stone,8.59,$189.53M,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rst
RDC,Rowan Companies plc,19.51,$2.45B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rdc
RY,Royal Bank Of Canada,71.96,$106.91B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry
RY^S,Royal Bank Of Canada,25.494,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^s
RY^T,Royal Bank Of Canada,28.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ry^t
RBS,Royal Bank Scotland plc (The),5.41,$31.79B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs
RBS^F,Royal Bank Scotland plc (The),26.0744,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^f
RBS^H,Royal Bank Scotland plc (The),25.7,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^h
RBS^L,Royal Bank Scotland plc (The),24.695,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^l
RBS^S,Royal Bank Scotland plc (The),25.33,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbs^s
RCL,Royal Caribbean Cruises Ltd.,85.09,$18.26B,1993,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/rcl
RDS.A,Royal Dutch Shell PLC,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.a
RDS.B,Royal Dutch Shell PLC,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rds.b
RGT,"Royce Global Value Trust, Inc.",8.2,$84.83M,2013,n/a,n/a,http://www.nasdaq.com/symbol/rgt
RMT,"Royce Micro-Cap Trust, Inc.",8.29,$307.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rmt
RVT,"Royce Value Trust, Inc.",13.62,$1.1B,1986,n/a,n/a,http://www.nasdaq.com/symbol/rvt
RES,"RPC, Inc.",21.28,$4.63B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/res
RPM,RPM International Inc.,52.55,$7.02B,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm
RSPP,"RSP Permian, Inc.",42.41,$6.02B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rspp
RT,"Ruby Tuesday, Inc.",2.24,$135.69M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rt
RTEC,"Rudolph Technologies, Inc.",23.05,$714.93M,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rtec
R,"Ryder System, Inc.",77.03,$4.12B,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/r
RYI,Ryerson Holding Corporation,11.3,$419.59M,2014,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ryi
RHP,"Ryman Hospitality Properties, Inc.",61.38,$3.13B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rhp
SPGI,S&P Global Inc.,112.42,$29.13B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/spgi
SBR,Sabine Royalty Trust,36.95,$538.71M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sbr
SB,"Safe Bulkers, Inc",1.37,$139.71M,2008,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sb
SB^B,"Safe Bulkers, Inc",23.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^b
SB^C,"Safe Bulkers, Inc",15.73,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^c
SB^D,"Safe Bulkers, Inc",15.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sb^d
SFE,"Safeguard Scientifics, Inc.",13.25,$268.16M,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/sfe
CRM,Salesforce.com Inc,75.64,$52.7B,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm
SMM,Salient Midstream & MLP Fund,13.5,$239.25M,2012,n/a,n/a,http://www.nasdaq.com/symbol/smm
SBH,"Sally Beauty Holdings, Inc.",25.77,$3.7B,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sbh
SJT,San Juan Basin Royalty Trust,6.61,$308.08M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sjt
SN,Sanchez Energy Corporation,11.24,$845.62M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sn
SD,"SandRidge Energy, Inc.",22.06,$453.9M,2016,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sd
SDT,SandRidge Mississippian Trust I,1.51,$42.28M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdt
SDR,SandRidge Mississippian Trust II,1.54,$76.58M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdr
PER,SandRidge Permian Trust,3.15,$165.38M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/per
SNY,Sanofi,41.47,$106.75B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sny
SC,Santander Consumer USA Holdings Inc.,13.35,$4.78B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sc
SOV^C,"Santander Holdings USA, Inc.",26.1509,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sov^c
SAP,SAP SE,89.44,$109.88B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap
SAB,Saratoga Investment Corp,25.93,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/sab
SAR,Saratoga Investment Corp,20.35,$116.98M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sar
SSL,Sasol Ltd.,31.11,$20.35B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl
BFS,"Saul Centers, Inc.",63.69,$1.36B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bfs
BFS^C,"Saul Centers, Inc.",25.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfs^c
SCG,Scana Corporation,72.06,$10.3B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/scg
SLB,Schlumberger N.V.,84.82,$118.01B,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb
SWM,"Schweitzer-Mauduit International, Inc.",45.03,$1.38B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,84.81,$3.72B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/saic
SALT,Scorpio Bulkers Inc.,6.2,$466.88M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/salt
SLTB,Scorpio Bulkers Inc.,22.51,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sltb
SBNA,Scorpio Tankers Inc.,23.53,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbna
SBNB,Scorpio Tankers Inc.,25.3,n/a,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sbnb
STNG,Scorpio Tankers Inc.,4.58,$799.8M,2010,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/stng
SMG,Scotts Miracle-Gro Company (The),93.24,$5.6B,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg
LBF,"Scudder Global High Income Fund, Inc.",8.43,$54.65M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lbf
KMM,Scudder Multi-Market Income Trust,8.67,$194.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kmm
KTF,Scudder Municiple Income Trust,13.56,$532.79M,1988,n/a,n/a,http://www.nasdaq.com/symbol/ktf
KST,Scudder Strategic Income Trust,12.15,$52.95M,1994,n/a,n/a,http://www.nasdaq.com/symbol/kst
KSM,Scudder Strategic Municiple Income Trust,12.43,$138.94M,1989,n/a,n/a,http://www.nasdaq.com/symbol/ksm
SA,"Seabridge Gold, Inc.",9.4,$509.34M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa
CKH,"SEACOR Holdings, Inc.",72.93,$1.26B,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ckh
SDRL,Seadrill Limited,3.36,$1.69B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdrl
SDLP,Seadrill Partners LLC,4.38,$402.18M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdlp
SEE,Sealed Air Corporation,48.03,$9.28B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/see
SSW,Seaspan Corporation,11.47,$1.21B,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ssw
